position_id,mint,entry_json,exit_json
01a0b969-82f5-7002-ae5d-526bb22786ba,5K63VHEhV7jucMaBsov1H5wgyy62mEiYJm23Zy1jpump,"{""fee"": 655317, ""mint"": ""5K63VHEhV7jucMaBsov1H5wgyy62mEiYJm23Zy1jpump"", ""slot"": 448393346, ""is_buy"": true, ""cashback"": 0, ""signature"": ""4MihTJXPH2jtgCNwoapMmLT1Wf4vfjjmca8uZSrbhAigxsDwR66THyZFL4oSa22bC42sRajvPGvfZFN2AgRPobLg"", ""timestamp"": 1789817093, ""block_time"": ""2026-09-19T11:24:53+00:00"", ""sol_amount"": 68980658, ""creator_fee"": 206942, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 630434668162, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": null, ""buy_total_lamports"": 69887917, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -69887917, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 69887917, ""real_token_reserves_after"": 262181359535431, ""virtual_sol_reserves_after"": 59382230313, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 542081359535431}","{""fee"": 809234, ""mint"": ""5K63VHEhV7jucMaBsov1H5wgyy62mEiYJm23Zy1jpump"", ""slot"": 448393373, ""is_buy"": false, ""reason"": ""target"", ""cashback"": 0, ""signature"": ""2bBr1Bz1ZEDcEEDT7wztGRV1n2zddt7h7BmKtxmbwXQGY84fimvDrD2mneA5VLxECcRZ4K7aAL1GrMTn1ajuj42P"", ""timestamp"": 1789817100, ""block_time"": ""2026-09-19T11:25:00+00:00"", ""sol_amount"": 85182506, ""creator_fee"": 255548, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 630434668162, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 84072724, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 84072724, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 84072724, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 208511405220084, ""virtual_sol_reserves_after"": 65907552129, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 488411405220084}"
01a0b9cb-4997-7322-bb43-7e1ef259160b,JexMPokPATsQQcy1ss696GkDvd3qmWFTzPyohnXpump,"{""fee"": 257595, ""mint"": ""JexMPokPATsQQcy1ss696GkDvd3qmWFTzPyohnXpump"", ""slot"": 448417432, ""is_buy"": true, ""cashback"": 0, ""signature"": ""b9hu2dqPmV2QYLpdqu3cYjAi1R7h6MYtLbsL3boHUhdUizsbi42q15qP4Vo5jV8b2W7TvAxiZHrTsmiyBysXcHk"", ""timestamp"": 1789823501, ""block_time"": ""2026-09-19T13:11:41+00:00"", ""sol_amount"": 27115174, ""creator_fee"": 81346, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 467264338516, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 29012955, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -29012955, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 27499115, ""real_token_reserves_after"": 464659451407411, ""virtual_sol_reserves_after"": 43233619529, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 744559451407411}","{""fee"": 192798, ""mint"": ""JexMPokPATsQQcy1ss696GkDvd3qmWFTzPyohnXpump"", ""slot"": 448417508, ""is_buy"": false, ""reason"": ""trailing"", ""cashback"": 0, ""signature"": ""LeLJH8JcPwxNNR5KiPnaHDyJLcMoQM62cbcH2Rb81bVndL6o95YH8Rx3YAj1jvwBRe8g4DMUxBhmNM5NfnhwBet"", ""timestamp"": 1789823522, ""block_time"": ""2026-09-19T13:12:02+00:00"", ""sol_amount"": 20294452, ""creator_fee"": 60884, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 467264338516, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 19995770, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 19995770, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 19995770, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 581234512442058, ""virtual_sol_reserves_after"": 37380919698, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 861134512442058}"
01a0b9f4-d740-7493-975e-50d10da39e67,9DEyGxXusrQy7BZEjt1uQyzUEZiuKcoSveMjSfwBpump,"{""fee"": 663759, ""mint"": ""9DEyGxXusrQy7BZEjt1uQyzUEZiuKcoSveMjSfwBpump"", ""slot"": 448427651, ""is_buy"": true, ""cashback"": 0, ""signature"": ""ySCPfiFmeGmZCx3Ui2K4LhoV8YAew8aV4a4mAQRGxZJpZC9dQYSP9D7um5SdA1Xu3qn5faNSH9WGj3uFUknEyCk"", ""timestamp"": 1789826224, ""block_time"": ""2026-09-19T13:57:04+00:00"", ""sol_amount"": 69869328, ""creator_fee"": 209608, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 498976780618, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 72301535, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -72301535, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 70787695, ""real_token_reserves_after"": 199316090126811, ""virtual_sol_reserves_after"": 67172202268, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 479216090126811}","{""fee"": 795336, ""mint"": ""9DEyGxXusrQy7BZEjt1uQyzUEZiuKcoSveMjSfwBpump"", ""slot"": 448427695, ""is_buy"": false, ""reason"": ""target"", ""cashback"": 0, ""signature"": ""4yF4uAvQVg9pbRfsXNkkLchtNRpJbjnhYdYD6TQSVemvNyNT5iXoCSJHoDMFB5DhTraueASpywgaeV9u3JVtohZB"", ""timestamp"": 1789826236, ""block_time"": ""2026-09-19T13:57:16+00:00"", ""sol_amount"": 83719547, ""creator_fee"": 251159, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 498976780618, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 82628052, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 82628052, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 82628052, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 158362783585249, ""virtual_sol_reserves_after"": 73449084339, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 438262783585249}"
01a0b9f7-ada8-7b78-a799-edd1169ab7ed,9DEyGxXusrQy7BZEjt1uQyzUEZiuKcoSveMjSfwBpump,"{""fee"": 667812, ""mint"": ""9DEyGxXusrQy7BZEjt1uQyzUEZiuKcoSveMjSfwBpump"", ""slot"": 448428353, ""is_buy"": true, ""cashback"": 0, ""signature"": ""3FmkLKm83o2BALmGVVPmgdmoJqGJe5qojP4Jdo1yExwcRN2zF7nNzBAMaVYzbXzXx9sEwoLgw55pVhxctFD3fAUV"", ""timestamp"": 1789826410, ""block_time"": ""2026-09-19T14:00:10+00:00"", ""sol_amount"": 70295956, ""creator_fee"": 210888, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 238229869116, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": null, ""buy_total_lamports"": 71219656, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -71219656, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 71219656, ""real_token_reserves_after"": 50269388231925, ""virtual_sol_reserves_after"": 97495411556, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 330169388231925}","{""fee"": 765101, ""mint"": ""9DEyGxXusrQy7BZEjt1uQyzUEZiuKcoSveMjSfwBpump"", ""slot"": 448428596, ""is_buy"": false, ""reason"": ""target"", ""cashback"": 0, ""signature"": ""5m3DYrSp56rvLznBqBR4fwZ6z1Cg3yDgCzcLnkfNbintDHpCXZzuhncwYTqPEUXLvvjAARdqEnKLEV6seMq8itVe"", ""timestamp"": 1789826475, ""block_time"": ""2026-09-19T14:01:15+00:00"", ""sol_amount"": 80536856, ""creator_fee"": 241611, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 238229869116, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 79485144, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 79485144, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 79485144, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 28794509026909, ""virtual_sol_reserves_after"": 104277852381, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 308694509026909}"
01a0ba9f-6850-767d-b1b8-ab7911ca4615,8ZuUAunRr8ynTm5d83z9R5msbezf2iN67echfhjLpump,"{""fee"": 647210, ""mint"": ""8ZuUAunRr8ynTm5d83z9R5msbezf2iN67echfhjLpump"", ""slot"": 448469484, ""is_buy"": true, ""cashback"": 0, ""signature"": ""2pcqjqgnz5UrzR1R1x2NKadkXGFoGJFPER3gV2srkk4TKBnS7xTfxHVcRhaksxE2JLagj4tbAcifVbdXHCk2N6Fp"", ""timestamp"": 1789837402, ""block_time"": ""2026-09-19T17:03:22+00:00"", ""sol_amount"": 68127360, ""creator_fee"": 204383, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 1324009529963, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 70537793, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -70537793, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 69023953, ""real_token_reserves_after"": 510381413567192, ""virtual_sol_reserves_after"": 40732325840, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 790281413567192}","{""fee"": 627079, ""mint"": ""8ZuUAunRr8ynTm5d83z9R5msbezf2iN67echfhjLpump"", ""slot"": 448469605, ""is_buy"": false, ""reason"": ""trailing"", ""cashback"": 0, ""signature"": ""cutCAkaou37y5LFDM7SD5G5THcyyx1AtMjDmHNXDZXQZtGzQZj629KRNXng8YXZX2v9u1eWjJNT7pFzeJHEfUpN"", ""timestamp"": 1789837435, ""block_time"": ""2026-09-19T17:03:55+00:00"", ""sol_amount"": 66008305, ""creator_fee"": 198025, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 1324009529963, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 65138201, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 65138201, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 65138201, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 524300895178783, ""virtual_sol_reserves_after"": 40027311887, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 804200895178783}"
01a0baac-bc16-775c-a9aa-e21da567df66,423d3ANy99xLTKe72K4LDNyzQLLJR3oFAT8sntr6pump,"{""fee"": 656791, ""mint"": ""423d3ANy99xLTKe72K4LDNyzQLLJR3oFAT8sntr6pump"", ""slot"": 448472735, ""is_buy"": true, ""cashback"": 0, ""signature"": ""3ywj43KPgMiEGpAockpwYD36ynmAun6E53btF2YedszrQ4Bzddf5zdey2cnacezmnaxf6JQfgbzRJSnunxjw3qqu"", ""timestamp"": 1789838276, ""block_time"": ""2026-09-19T17:17:56+00:00"", ""sol_amount"": 69135801, ""creator_fee"": 207408, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 422902286348, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 71558840, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -71558840, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 70045000, ""real_token_reserves_after"": 163629034996689, ""virtual_sol_reserves_after"": 72576984756, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 443529034996689}","{""fee"": 597480, ""mint"": ""423d3ANy99xLTKe72K4LDNyzQLLJR3oFAT8sntr6pump"", ""slot"": 448472823, ""is_buy"": false, ""reason"": ""trailing"", ""cashback"": 0, ""signature"": ""YRZt5gwgoYgT7qfBY53zbc7CSKRS9c26Lh3VoaRkDSmTBsfX3iSJHsj3YMxb9xSyFCQthnhZeE9Cs7bSuRURZes"", ""timestamp"": 1789838299, ""block_time"": ""2026-09-19T17:18:19+00:00"", ""sol_amount"": 62892601, ""creator_fee"": 188678, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 422902286348, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 62061443, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 62061443, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 62061443, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 185555441050764, ""virtual_sol_reserves_after"": 69158070088, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 465455441050764}"
01a0bab6-0a7e-7bce-9693-484fac0c3bb1,4izpAbqCLsXcKsYmhdGCVcpH4x1JcPrZSUd1LWLapump,"{""fee"": 656791, ""mint"": ""4izpAbqCLsXcKsYmhdGCVcpH4x1JcPrZSUd1LWLapump"", ""slot"": 448475006, ""is_buy"": true, ""cashback"": 0, ""signature"": ""5RBLynvFaNn9mBd8KkHkyf65eSDnorHhvS4Hwa9uotURt4yeZq5FDnkHUtqQUskemj1briTAF24rFontbis93A7M"", ""timestamp"": 1789838886, ""block_time"": ""2026-09-19T17:28:06+00:00"", ""sol_amount"": 69135801, ""creator_fee"": 207408, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 428635735672, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 71558840, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -71558840, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 70045000, ""real_token_reserves_after"": 166624022764208, ""virtual_sol_reserves_after"": 72090186335, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 446524022764208}","{""fee"": 586268, ""mint"": ""4izpAbqCLsXcKsYmhdGCVcpH4x1JcPrZSUd1LWLapump"", ""slot"": 448475038, ""is_buy"": false, ""reason"": ""trailing"", ""cashback"": 0, ""signature"": ""FoyTiCU6xG5tz95Nm9eCKded4xBYyodxcSYYftZE1zB7GnCCQ6XqGfu1L16ixC25QN6KN8Sh1sqpiGJGddJEefX"", ""timestamp"": 1789838895, ""block_time"": ""2026-09-19T17:28:15+00:00"", ""sol_amount"": 61712402, ""creator_fee"": 185138, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 428635735672, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 60895996, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 60895996, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 60895996, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 193158983090012, ""virtual_sol_reserves_after"": 68046482903, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 473058983090012}"
01a0bab6-9151-7fb4-a55b-890c61500747,4izpAbqCLsXcKsYmhdGCVcpH4x1JcPrZSUd1LWLapump,"{""fee"": 656791, ""mint"": ""4izpAbqCLsXcKsYmhdGCVcpH4x1JcPrZSUd1LWLapump"", ""slot"": 448475133, ""is_buy"": true, ""cashback"": 0, ""signature"": ""4fNf6J7Kbv7H3jjadvzdvbCFgiZgCqdmRBkUrreLxoFpBPxRUN4w5PEP5uSvVzwvgvmmUEutxRBQ5CUAK8QZjfP3"", ""timestamp"": 1789838920, ""block_time"": ""2026-09-19T17:28:40+00:00"", ""sol_amount"": 69135801, ""creator_fee"": 207408, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 425574487540, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": null, ""buy_total_lamports"": 70045000, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -70045000, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 70045000, ""real_token_reserves_after"": 165027427501015, ""virtual_sol_reserves_after"": 72348877627, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 444927427501015}","{""fee"": 657198, ""mint"": ""4izpAbqCLsXcKsYmhdGCVcpH4x1JcPrZSUd1LWLapump"", ""slot"": 448475218, ""is_buy"": false, ""reason"": ""trailing"", ""cashback"": 0, ""signature"": ""56jHcwCFpH2ituhueEtdb2c4NmQZ9q2Ywvbx53ZqvgYspWAVPRChjczZd92enSATGEneJNjw47EM7mQMZbgrWMfg"", ""timestamp"": 1789838945, ""block_time"": ""2026-09-19T17:29:05+00:00"", ""sol_amount"": 69178729, ""creator_fee"": 207537, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 425574487540, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 68268994, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 68268994, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 68268994, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 165314864365535, ""virtual_sol_reserves_after"": 72302168195, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 445214864365535}"
01a0bac2-4efd-7c45-a935-f514c52ad8d2,EYCY2hF8bYjrzFFT9utHi1zbV7mQo1HDX9MFE9Wqpump,"{""fee"": 656791, ""mint"": ""EYCY2hF8bYjrzFFT9utHi1zbV7mQo1HDX9MFE9Wqpump"", ""slot"": 448477999, ""is_buy"": true, ""cashback"": 0, ""signature"": ""4QC6MTonpV8iaK8zQ7FURdW8Y9JesrQVerYtngQ8pLH39Rd4CBw1VFYZAEDXRnGcG3H65836u4sxg89sJowPciS5"", ""timestamp"": 1789839689, ""block_time"": ""2026-09-19T17:41:29+00:00"", ""sol_amount"": 69135801, ""creator_fee"": 207408, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 938037686069, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 71558840, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -71558840, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 70045000, ""real_token_reserves_after"": 380505856724355, ""virtual_sol_reserves_after"": 48742753682, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 660405856724355}","{""fee"": 802141, ""mint"": ""EYCY2hF8bYjrzFFT9utHi1zbV7mQo1HDX9MFE9Wqpump"", ""slot"": 448478170, ""is_buy"": false, ""reason"": ""target"", ""cashback"": 0, ""signature"": ""24sXv4pq9AmhL6UxpYgMziMi8mHB8tEjgbyVPJjFxTG4pDSqxXtjDho8pDPkVrvmzzDAcm5bcRWmCksxs8g2nVDf"", ""timestamp"": 1789839733, ""block_time"": ""2026-09-19T17:42:13+00:00"", ""sol_amount"": 84435852, ""creator_fee"": 253308, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 938037686069, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 83335403, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 83335403, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 83335403, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 318577468118471, ""virtual_sol_reserves_after"": 53786486076, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 598477468118471}"
01a0bae6-36af-7337-97ab-9613769a6574,DufKeFYXx1HpCFDAUBGbqiRBVG32LUn5mYEPkubFqJ8p,"{""fee"": 660408, ""mint"": ""DufKeFYXx1HpCFDAUBGbqiRBVG32LUn5mYEPkubFqJ8p"", ""slot"": 448486808, ""is_buy"": true, ""cashback"": 0, ""signature"": ""4crCfN4jsoFzEZyMCztg6f7kb8NyDTbos4aK4xGi2vSC8kJuD4B75bnD4Q8fTgVDaPWREpcYVrUcmTP7Mi3HqjEm"", ""timestamp"": 1789842042, ""block_time"": ""2026-09-19T18:20:42+00:00"", ""sol_amount"": 69516530, ""creator_fee"": 208550, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 877677819217, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 71944328, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -71944328, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 70430488, ""real_token_reserves_after"": 357166919230576, ""virtual_sol_reserves_after"": 50528443871, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 637066919230576}","{""fee"": 589740, ""mint"": ""DufKeFYXx1HpCFDAUBGbqiRBVG32LUn5mYEPkubFqJ8p"", ""slot"": 448486944, ""is_buy"": false, ""reason"": ""trailing"", ""cashback"": 0, ""signature"": ""4DiPZNJdWktW4B3AdmjJtAaSo26UEa7M78i6sca5kKaggWDX8EzQDNkxfdfBLT6wgMn4QPCV1cvYmUtQgTsV2rcE"", ""timestamp"": 1789842080, ""block_time"": ""2026-09-19T18:21:20+00:00"", ""sol_amount"": 62077860, ""creator_fee"": 186234, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 877677819217, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 61256886, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 61256886, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 61256886, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 395159709646083, ""virtual_sol_reserves_after"": 47684670874, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 675059709646083}"
01a0baea-5ac2-75e9-b65f-ede61228cd3d,38SqvZ5e6XvoY6CHbN5XfyeSe5NZenDje16MMZNFpump,"{""fee"": 655714, ""mint"": ""38SqvZ5e6XvoY6CHbN5XfyeSe5NZenDje16MMZNFpump"", ""slot"": 448487822, ""is_buy"": true, ""cashback"": 0, ""signature"": ""xB62BeJX5BAbDgvvvwzEN9CLe5aHKMaw5k15v2drPXJmqnNisQKXqL4xk5ewXnDoKoWC7DmS8b81VFBzSnq5Yvf"", ""timestamp"": 1789842314, ""block_time"": ""2026-09-19T18:25:14+00:00"", ""sol_amount"": 69022506, ""creator_fee"": 207068, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 1159159963478, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 71444128, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -71444128, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 69930288, ""real_token_reserves_after"": 454773665574611, ""virtual_sol_reserves_after"": 43815372141, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 734673665574611}","{""fee"": 487164, ""mint"": ""38SqvZ5e6XvoY6CHbN5XfyeSe5NZenDje16MMZNFpump"", ""slot"": 448487852, ""is_buy"": false, ""reason"": ""trailing"", ""cashback"": 0, ""signature"": ""5aAYhh7Y4pvsxz6pnEJccYqggTHh9vErbs7imXq9LfXGRgJc1H4Q8iBu2zBrHyGAcMfPiyU8Qoh6PQAoRJf9hBDh"", ""timestamp"": 1789842322, ""block_time"": ""2026-09-19T18:25:22+00:00"", ""sol_amount"": 51280410, ""creator_fee"": 153842, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 1159159963478, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 50594404, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 50594404, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 50594404, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 573694307538946, ""virtual_sol_reserves_after"": 37711123172, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 853594307538946}"
