symbol,tf,ts,dia,hora,close,atr_pct,r1,r4,r16
SOLUSDT,15m,2026-08-11T21:45:00+00:00,2026-08-11,21,76.4100000000,0.0031677623,-0.12394199,-0.12394199,-0.04131400
SOLUSDT,15m,2026-08-11T22:00:00+00:00,2026-08-11,22,76.3800000000,0.0032044976,0.12256928,-0.69455928,0.40856428
SOLUSDT,15m,2026-08-11T22:15:00+00:00,2026-08-11,22,76.4100000000,0.0031427018,-0.24986066,-0.62465164,0.49972131
SOLUSDT,15m,2026-08-11T22:30:00+00:00,2026-08-11,22,76.3500000000,0.0030889138,0.12720566,-0.25441131,0.50882262
SOLUSDT,15m,2026-08-11T22:45:00+00:00,2026-08-11,22,76.3800000000,0.0030354818,-0.73323237,-0.47444448,0.12939395
SOLUSDT,15m,2026-08-11T23:00:00+00:00,2026-08-11,23,76.2100000000,0.0030217738,0.21711813,0.17369451,0.56450714
SOLUSDT,15m,2026-08-11T23:15:00+00:00,2026-08-11,23,76.2600000000,0.0029445899,0.13359790,-0.13359790,0.00000000
SOLUSDT,15m,2026-08-11T23:30:00+00:00,2026-08-11,23,76.2900000000,0.0028736284,-0.09122876,-0.22807190,0.50175819
SOLUSDT,15m,2026-08-11T23:45:00+00:00,2026-08-11,23,76.2700000000,0.0027908168,-0.09396041,0.32886144,0.51678227
SOLUSDT,15m,2026-08-12T00:00:00+00:00,2026-08-12,0,76.2500000000,0.0026951970,-0.09731945,1.07051392,0.68123613
SOLUSDT,15m,2026-08-12T00:15:00+00:00,2026-08-12,0,76.2300000000,0.0026064111,0.05033049,0.50330491,0.55363540
SOLUSDT,15m,2026-08-12T00:30:00+00:00,2026-08-12,0,76.2400000000,0.0024855038,0.52771894,1.05543789,0.31663137
SOLUSDT,15m,2026-08-12T00:45:00+00:00,2026-08-12,0,76.3400000000,0.0024359374,0.69907708,0.32265096,-0.37642612
SOLUSDT,15m,2026-08-12T01:00:00+00:00,2026-08-12,1,76.4700000000,0.0024355705,-0.75168562,0.05369183,-0.85906928
SOLUSDT,15m,2026-08-12T01:15:00+00:00,2026-08-12,1,76.3300000000,0.0024341908,0.59202876,1.07641593,-0.37674558
SOLUSDT,15m,2026-08-12T01:30:00+00:00,2026-08-12,1,76.4400000000,0.0024439553,-0.21411449,0.16058587,-0.85645796
SOLUSDT,15m,2026-08-12T01:45:00+00:00,2026-08-12,1,76.4000000000,0.0024575610,0.42608115,0.05326014,-0.58586158
SOLUSDT,15m,2026-08-12T02:00:00+00:00,2026-08-12,2,76.4800000000,0.0024290660,0.26914282,-0.75359991,-1.56102838
SOLUSDT,15m,2026-08-12T02:15:00+00:00,2026-08-12,2,76.5300000000,0.0023847554,-0.32875752,-1.47940885,-2.08213098
SOLUSDT,15m,2026-08-12T02:30:00+00:00,2026-08-12,2,76.4700000000,0.0023375827,-0.33565504,-0.39159755,-2.29364279
SOLUSDT,15m,2026-08-12T02:45:00+00:00,2026-08-12,2,76.4100000000,0.0023405821,-0.39140282,-0.16774407,-2.18067287
SOLUSDT,15m,2026-08-12T03:00:00+00:00,2026-08-12,3,76.3400000000,0.0023531667,-0.44533326,0.27833329,-1.44733311
SOLUSDT,15m,2026-08-12T03:15:00+00:00,2026-08-12,3,76.2600000000,0.0023091395,0.79502551,0.45430029,-1.41968841
SOLUSDT,15m,2026-08-12T03:30:00+00:00,2026-08-12,3,76.4000000000,0.0023553055,-0.11114486,-0.55572432,-2.33404213
SOLUSDT,15m,2026-08-12T03:45:00+00:00,2026-08-12,3,76.3800000000,0.0022718077,0.05763002,-0.63393024,-0.74919028
SOLUSDT,15m,2026-08-12T04:00:00+00:00,2026-08-12,4,76.3900000000,0.0022214657,-0.29464148,-0.47142636,-0.70713954
SOLUSDT,15m,2026-08-12T04:15:00+00:00,2026-08-12,4,76.3400000000,0.0022699867,-0.23082590,-0.46165179,0.28853237
SOLUSDT,15m,2026-08-12T04:30:00+00:00,2026-08-12,4,76.3000000000,0.0022025652,-0.17851222,-0.11900814,-0.23801629
SOLUSDT,15m,2026-08-12T04:45:00+00:00,2026-08-12,4,76.2700000000,0.0021490611,0.24403802,0.12201901,-0.73211405
SOLUSDT,15m,2026-08-12T05:00:00+00:00,2026-08-12,5,76.3100000000,0.0021817170,-0.30032406,-0.72077775,-0.18019444
SOLUSDT,15m,2026-08-12T05:15:00+00:00,2026-08-12,5,76.2600000000,0.0020927735,0.12531728,-0.68924504,3.07027337
SOLUSDT,15m,2026-08-12T05:30:00+00:00,2026-08-12,5,76.2800000000,0.0020364202,0.06437569,-1.41626528,2.89690625
SOLUSDT,15m,2026-08-12T05:45:00+00:00,2026-08-12,5,76.2900000000,0.0019656159,-0.66685857,-1.80051813,2.80080598
SOLUSDT,15m,2026-08-12T06:00:00+00:00,2026-08-12,6,76.1900000000,0.0019682362,-0.26673794,-0.73352934,3.93438465
SOLUSDT,15m,2026-08-12T06:15:00+00:00,2026-08-12,6,76.1500000000,0.0019786877,-0.59730390,-0.92913940,3.65019051
SOLUSDT,15m,2026-08-12T06:30:00+00:00,2026-08-12,6,76.0600000000,0.0019334378,-0.27200286,-0.54400572,4.55604793
SOLUSDT,15m,2026-08-12T06:45:00+00:00,2026-08-12,6,76.0200000000,0.0019278241,0.40940768,1.56939612,4.84465758
SOLUSDT,15m,2026-08-12T07:00:00+00:00,2026-08-12,7,76.0800000000,0.0019201512,-0.47917275,1.30061176,4.03874178
SOLUSDT,15m,2026-08-12T07:15:00+00:00,2026-08-12,7,76.0100000000,0.0018786121,-0.21009388,2.66118914,5.46244087
SOLUSDT,15m,2026-08-12T07:30:00+00:00,2026-08-12,7,75.9800000000,0.0018673269,1.90302334,1.97350569,5.07472891
SOLUSDT,15m,2026-08-12T07:45:00+00:00,2026-08-12,7,76.2500000000,0.0020463077,0.12817969,-0.64089843,3.46085152
SOLUSDT,15m,2026-08-12T08:00:00+00:00,2026-08-12,8,76.2700000000,0.0021150448,0.74388864,0.06199072,4.21536898
SOLUSDT,15m,2026-08-12T08:15:00+00:00,2026-08-12,8,76.3900000000,0.0021291942,-0.79926641,2.21335313,4.67263438
SOLUSDT,15m,2026-08-12T08:30:00+00:00,2026-08-12,8,76.2600000000,0.0021116096,-0.68309679,2.91868630,1.42829330
SOLUSDT,15m,2026-08-12T08:45:00+00:00,2026-08-12,8,76.1500000000,0.0021418324,0.79705438,3.43346501,2.82034626
SOLUSDT,15m,2026-08-12T09:00:00+00:00,2026-08-12,9,76.2800000000,0.0022008269,2.79963423,2.97833428,0.89350028
SOLUSDT,15m,2026-08-12T09:15:00+00:00,2026-08-12,9,76.7500000000,0.0024685230,-0.10556366,-0.26390915,-1.79458220
SOLUSDT,15m,2026-08-12T09:30:00+00:00,2026-08-12,9,76.7300000000,0.0024975972,-0.10436200,0.00000000,-2.50468808
SOLUSDT,15m,2026-08-12T09:45:00+00:00,2026-08-12,9,76.7100000000,0.0024222286,0.37673063,0.10763732,-2.79857038
SOLUSDT,15m,2026-08-12T10:00:00+00:00,2026-08-12,10,76.7800000000,0.0024332220,-0.42821329,-0.58879327,-4.01449956
SOLUSDT,15m,2026-08-12T10:15:00+00:00,2026-08-12,10,76.7000000000,0.0023921552,0.16350707,0.49052121,-5.28672864
SOLUSDT,15m,2026-08-12T10:30:00+00:00,2026-08-12,10,76.7300000000,0.0023228184,0.00000000,-0.16832197,-6.67677149
SOLUSDT,15m,2026-08-12T10:45:00+00:00,2026-08-12,10,76.7300000000,0.0022593026,-0.34610800,0.34610800,-7.49900673
SOLUSDT,15m,2026-08-12T11:00:00+00:00,2026-08-12,11,76.6700000000,0.0022299948,0.70186233,1.63767878,-5.61489868
SOLUSDT,15m,2026-08-12T11:15:00+00:00,2026-08-12,11,76.7900000000,0.0022349060,-0.52441919,2.09767674,-6.40956782
SOLUSDT,15m,2026-08-12T11:30:00+00:00,2026-08-12,11,76.7000000000,0.0022080831,0.53141245,-1.23996239,-5.49126201
SOLUSDT,15m,2026-08-12T11:45:00+00:00,2026-08-12,11,76.7900000000,0.0021781851,0.95657831,-1.07615060,-6.45690361
SOLUSDT,15m,2026-08-12T12:00:00+00:00,2026-08-12,12,76.9500000000,0.0022411741,1.15970032,-3.01522084,-7.19014200
SOLUSDT,15m,2026-08-12T12:15:00+00:00,2026-08-12,12,77.1500000000,0.0024830650,-3.44524346,-3.86284873,-7.41249351
SOLUSDT,15m,2026-08-12T12:30:00+00:00,2026-08-12,12,76.4900000000,0.0031286910,0.50143416,-1.00286831,-3.71896999
SOLUSDT,15m,2026-08-12T12:45:00+00:00,2026-08-12,12,76.6100000000,0.0032363142,-0.72599956,-1.69399898,-3.83166437
SOLUSDT,15m,2026-08-12T13:00:00+00:00,2026-08-12,13,76.4300000000,0.0032925949,-0.07947450,-1.58949010,-2.82134492
SOLUSDT,15m,2026-08-12T13:15:00+00:00,2026-08-12,13,76.4100000000,0.0032171270,-0.65088098,-2.76624417,-2.56284387
SOLUSDT,15m,2026-08-12T13:30:00+00:00,2026-08-12,13,76.2500000000,0.0034245140,-0.22978012,-2.71906476,-1.22549397
SOLUSDT,15m,2026-08-12T13:45:00+00:00,2026-08-12,13,76.1900000000,0.0034449117,-0.60959853,-2.89559302,-1.21919706
SOLUSDT,15m,2026-08-12T14:00:00+00:00,2026-08-12,14,76.0300000000,0.0036847125,-1.07085989,-1.14225055,-0.21417198
SOLUSDT,15m,2026-08-12T14:15:00+00:00,2026-08-12,14,75.7300000000,0.0037557611,-0.66801726,-0.14063521,0.66801726
SOLUSDT,15m,2026-08-12T14:30:00+00:00,2026-08-12,14,75.5400000000,0.0038934048,-0.37401252,0.78202618,1.53005122
SOLUSDT,15m,2026-08-12T14:45:00+00:00,2026-08-12,14,75.4300000000,0.0039141318,0.94837147,0.94837147,1.38868680
SOLUSDT,15m,2026-08-12T15:00:00+00:00,2026-08-12,15,75.7100000000,0.0040079235,-0.06591091,0.00000000,0.39546547
SOLUSDT,15m,2026-08-12T15:15:00+00:00,2026-08-12,15,75.6900000000,0.0039396774,0.26828156,0.13414078,0.43595753
SOLUSDT,15m,2026-08-12T15:30:00+00:00,2026-08-12,15,75.7700000000,0.0038712310,-0.20455254,-0.57956553,-0.61365762
SOLUSDT,15m,2026-08-12T15:45:00+00:00,2026-08-12,15,75.7100000000,0.0037296462,0.00000000,-0.17707168,0.03541434
SOLUSDT,15m,2026-08-12T16:00:00+00:00,2026-08-12,16,75.7100000000,0.0036141949,0.07309122,0.03654561,0.29236486
SOLUSDT,15m,2026-08-12T16:15:00+00:00,2026-08-12,16,75.7300000000,0.0035060638,-0.48961597,0.18831383,0.45195320
SOLUSDT,15m,2026-08-12T16:30:00+00:00,2026-08-12,16,75.6000000000,0.0033935042,0.23387353,1.28630441,1.32528333
SOLUSDT,15m,2026-08-12T16:45:00+00:00,2026-08-12,16,75.6600000000,0.0033185453,0.23896658,0.83638303,0.95586632
SOLUSDT,15m,2026-08-12T17:00:00+00:00,2026-08-12,17,75.7200000000,0.0032016968,0.24749159,1.03121495,0.28874019
SOLUSDT,15m,2026-08-12T17:15:00+00:00,2026-08-12,17,75.7800000000,0.0031308885,0.63222120,0.59007312,-1.18014623
SOLUSDT,15m,2026-08-12T17:30:00+00:00,2026-08-12,17,75.9300000000,0.0032119467,-0.24601950,0.24601950,-1.23009749
SOLUSDT,15m,2026-08-12T17:45:00+00:00,2026-08-12,17,75.8700000000,0.0031355142,0.42035977,-0.12610793,-1.84958301
SOLUSDT,15m,2026-08-12T18:00:00+00:00,2026-08-12,18,75.9700000000,0.0030581517,-0.21521318,-0.60259689,-1.85083331
SOLUSDT,15m,2026-08-12T18:15:00+00:00,2026-08-12,18,75.9200000000,0.0029450749,0.31307292,-0.44724702,-1.74426340
SOLUSDT,15m,2026-08-12T18:30:00+00:00,2026-08-12,18,75.9900000000,0.0028731892,-0.68702190,-1.83205841,-2.47327886
SOLUSDT,15m,2026-08-12T18:45:00+00:00,2026-08-12,18,75.8400000000,0.0028616047,-0.04607783,-0.55293397,-1.65880192
SOLUSDT,15m,2026-08-12T19:00:00+00:00,2026-08-12,19,75.8300000000,0.0028082679,-0.04695917,-0.18783668,-1.87836680
SOLUSDT,15m,2026-08-12T19:15:00+00:00,2026-08-12,19,75.8200000000,0.0027870166,-1.08844001,0.14197044,-1.75096872
SOLUSDT,15m,2026-08-12T19:30:00+00:00,2026-08-12,19,75.5900000000,0.0028415047,0.60524418,1.62950357,-0.32590071
SOLUSDT,15m,2026-08-12T19:45:00+00:00,2026-08-12,19,75.7200000000,0.0028038086,0.32971527,0.84783928,-0.61232837
SOLUSDT,15m,2026-08-12T20:00:00+00:00,2026-08-12,20,75.7900000000,0.0027330755,0.28965946,0.00000000,-0.33793604
SOLUSDT,15m,2026-08-12T20:15:00+00:00,2026-08-12,20,75.8500000000,0.0026771045,0.44322230,-1.72364227,-0.44322230
SOLUSDT,15m,2026-08-12T20:30:00+00:00,2026-08-12,20,75.9400000000,0.0026146195,-0.20145632,-1.56128649,-1.91383505
SOLUSDT,15m,2026-08-12T20:45:00+00:00,2026-08-12,20,75.9000000000,0.0025326602,-0.57223444,-2.44500169,-1.71670331
SOLUSDT,15m,2026-08-12T21:00:00+00:00,2026-08-12,21,75.7900000000,0.0025248108,-1.51550456,-1.30646944,-0.47032900
SOLUSDT,15m,2026-08-12T21:15:00+00:00,2026-08-12,21,75.5000000000,0.0027792056,0.61954908,0.14297286,0.04765762
SOLUSDT,15m,2026-08-12T21:30:00+00:00,2026-08-12,21,75.6300000000,0.0028218114,-0.93714742,-0.84343267,-0.23428685
SOLUSDT,15m,2026-08-12T21:45:00+00:00,2026-08-12,21,75.4300000000,0.0028639389,0.50919582,0.23145265,0.78693900
SOLUSDT,15m,2026-08-12T22:00:00+00:00,2026-08-12,22,75.5400000000,0.0029959055,-0.04418704,-0.48605744,0.22093520
SOLUSDT,15m,2026-08-12T22:15:00+00:00,2026-08-12,22,75.5300000000,0.0028957643,-0.36576933,-0.36576933,0.45721166
SOLUSDT,15m,2026-08-12T22:30:00+00:00,2026-08-12,22,75.4500000000,0.0028527142,0.13938105,0.32522246,1.11504842
SOLUSDT,15m,2026-08-12T22:45:00+00:00,2026-08-12,22,75.4800000000,0.0027236021,-0.24321730,0.53507806,2.23759914
SOLUSDT,15m,2026-08-12T23:00:00+00:00,2026-08-12,23,75.4300000000,0.0026727782,0.09920258,1.43843739,3.42248896
SOLUSDT,15m,2026-08-12T23:15:00+00:00,2026-08-12,23,75.4500000000,0.0025853447,0.35885611,1.58921989,3.84488684
SOLUSDT,15m,2026-08-12T23:30:00+00:00,2026-08-12,23,75.5200000000,0.0025214090,0.36761460,0.21006549,3.46608052
SOLUSDT,15m,2026-08-12T23:45:00+00:00,2026-08-12,23,75.5900000000,0.0024336350,0.70668125,-0.10872019,3.47904616
SOLUSDT,15m,2026-08-13T00:00:00+00:00,2026-08-13,0,75.7200000000,0.0024634557,0.21443943,-0.10721971,2.30522383
SOLUSDT,15m,2026-08-13T00:15:00+00:00,2026-08-13,0,75.7600000000,0.0024182826,-1.09164891,-1.36456114,1.63747336
SOLUSDT,15m,2026-08-13T00:30:00+00:00,2026-08-13,0,75.5600000000,0.0024783693,0.05340010,0.10680019,2.93700528
SOLUSDT,15m,2026-08-13T00:45:00+00:00,2026-08-13,0,75.5700000000,0.0024333660,0.70694641,0.16314148,2.88216615
SOLUSDT,15m,2026-08-13T01:00:00+00:00,2026-08-13,1,75.7000000000,0.0024632601,-1.01893726,-0.58991105,2.89592696
SOLUSDT,15m,2026-08-13T01:15:00+00:00,2026-08-13,1,75.5100000000,0.0025579339,0.36241340,0.62128011,4.34896078
SOLUSDT,15m,2026-08-13T01:30:00+00:00,2026-08-13,1,75.5800000000,0.0026281941,0.10068521,0.55376865,4.78254746
SOLUSDT,15m,2026-08-13T01:45:00+00:00,2026-08-13,1,75.6000000000,0.0026193365,-0.05049948,1.71698231,4.39345473
SOLUSDT,15m,2026-08-13T02:00:00+00:00,2026-08-13,2,75.5900000000,0.0025176081,0.21018781,2.78498844,4.36139699
SOLUSDT,15m,2026-08-13T02:15:00+00:00,2026-08-13,2,75.6300000000,0.0024309873,0.32634312,3.10025966,4.13367954
SOLUSDT,15m,2026-08-13T02:30:00+00:00,2026-08-13,2,75.6900000000,0.0024537327,1.34609048,2.63833735,3.28446078
SOLUSDT,15m,2026-08-13T02:45:00+00:00,2026-08-13,2,75.9400000000,0.0025719547,0.92159179,1.48478677,2.76477537
SOLUSDT,15m,2026-08-13T03:00:00+00:00,2026-08-13,3,76.1200000000,0.0025796535,0.40740827,0.15277810,1.42592893
SOLUSDT,15m,2026-08-13T03:15:00+00:00,2026-08-13,3,76.2000000000,0.0025803542,-0.10171750,-0.71202253,1.32232755
SOLUSDT,15m,2026-08-13T03:30:00+00:00,2026-08-13,3,76.1800000000,0.0025466929,0.25772257,-0.36081160,1.13397933
SOLUSDT,15m,2026-08-13T03:45:00+00:00,2026-08-13,3,76.2300000000,0.0024756768,-0.42390654,-0.68884812,0.95378971
SOLUSDT,15m,2026-08-13T04:00:00+00:00,2026-08-13,4,76.1500000000,0.0024231976,-0.48773483,0.48773483,0.48773483
SOLUSDT,15m,2026-08-13T04:15:00+00:00,2026-08-13,4,76.0600000000,0.0024124230,0.27249606,1.58047714,0.87198739
SOLUSDT,15m,2026-08-13T04:30:00+00:00,2026-08-13,4,76.1100000000,0.0023512544,-0.05588029,2.34697222,0.50292262
SOLUSDT,15m,2026-08-13T04:45:00+00:00,2026-08-13,4,76.1000000000,0.0022774560,0.80778053,2.13484855,0.46158888
SOLUSDT,15m,2026-08-13T05:00:00+00:00,2026-08-13,5,76.2400000000,0.0022982754,0.62778037,1.02727696,-1.82627016
SOLUSDT,15m,2026-08-13T05:15:00+00:00,2026-08-13,5,76.3500000000,0.0022620139,1.04224108,0.23160913,-2.25818900
SOLUSDT,15m,2026-08-13T05:30:00+00:00,2026-08-13,5,76.5300000000,0.0023941703,-0.32746471,-1.25528137,-3.16549215
SOLUSDT,15m,2026-08-13T05:45:00+00:00,2026-08-13,5,76.4700000000,0.0023650134,-0.27646827,0.05529365,-1.99057157
SOLUSDT,15m,2026-08-13T06:00:00+00:00,2026-08-13,6,76.4200000000,0.0023003360,-0.17065654,-0.11377103,-3.47001634
SOLUSDT,15m,2026-08-13T06:15:00+00:00,2026-08-13,6,76.3900000000,0.0022210198,-0.53046113,0.41258088,-3.53640756
SOLUSDT,15m,2026-08-13T06:30:00+00:00,2026-08-13,6,76.3000000000,0.0021677852,1.08825764,0.60458758,-3.62752546
SOLUSDT,15m,2026-08-13T06:45:00+00:00,2026-08-13,6,76.4800000000,0.0021949960,-0.47654989,-0.41698115,-4.64636143
SOLUSDT,15m,2026-08-13T07:00:00+00:00,2026-08-13,7,76.4000000000,0.0021805842,0.36015134,-0.96040358,-4.68196744
SOLUSDT,15m,2026-08-13T07:15:00+00:00,2026-08-13,7,76.4600000000,0.0021353427,-0.36749326,-1.46997305,-5.51239892
SOLUSDT,15m,2026-08-13T07:30:00+00:00,2026-08-13,7,76.4000000000,0.0020591697,0.06356448,-1.27128962,-5.08515848
SOLUSDT,15m,2026-08-13T07:45:00+00:00,2026-08-13,7,76.4100000000,0.0019679243,-1.13055146,-1.52956962,-5.32024216
SOLUSDT,15m,2026-08-13T08:00:00+00:00,2026-08-13,8,76.2400000000,0.0020281800,-0.12934231,-2.06947692,-2.84553077
SOLUSDT,15m,2026-08-13T08:15:00+00:00,2026-08-13,8,76.2200000000,0.0019400324,-0.13525461,-1.75830988,-2.63746482
SOLUSDT,15m,2026-08-13T08:30:00+00:00,2026-08-13,8,76.2000000000,0.0018394268,-0.14268966,-1.78362079,-1.85496562
SOLUSDT,15m,2026-08-13T08:45:00+00:00,2026-08-13,8,76.1800000000,0.0017741216,-1.92375158,-0.51793312,-0.73990445
SOLUSDT,15m,2026-08-13T09:00:00+00:00,2026-08-13,9,75.9200000000,0.0019258840,0.27357327,-0.75232649,1.29947303
SOLUSDT,15m,2026-08-13T09:15:00+00:00,2026-08-13,9,75.9600000000,0.0019660446,-0.06696096,-1.13833632,0.46872672
SOLUSDT,15m,2026-08-13T09:30:00+00:00,2026-08-13,9,75.9500000000,0.0019481141,1.08137870,-1.68965421,2.09517122
SOLUSDT,15m,2026-08-13T09:45:00+00:00,2026-08-13,9,76.1100000000,0.0019928585,-1.97789422,-2.70312211,0.32964904
SOLUSDT,15m,2026-08-13T10:00:00+00:00,2026-08-13,10,75.8100000000,0.0022158724,-0.11905805,-1.13105144,3.03598017
SOLUSDT,15m,2026-08-13T10:15:00+00:00,2026-08-13,10,75.7900000000,0.0021429596,-0.55413632,-1.41612615,2.89382300
SOLUSDT,15m,2026-08-13T10:30:00+00:00,2026-08-13,10,75.7000000000,0.0021337930,0.00000000,-0.61908721,5.13842387
SOLUSDT,15m,2026-08-13T10:45:00+00:00,2026-08-13,10,75.7000000000,0.0020191222,-0.52339733,-0.58882200,4.77600068
SOLUSDT,15m,2026-08-13T11:00:00+00:00,2026-08-13,11,75.6200000000,0.0019807856,-0.40056878,1.20170634,4.80682537
SOLUSDT,15m,2026-08-13T11:15:00+00:00,2026-08-13,11,75.5600000000,0.0019636534,0.26958964,1.81973009,3.16767831
SOLUSDT,15m,2026-08-13T11:30:00+00:00,2026-08-13,11,75.6000000000,0.0019830475,0.06670296,2.26790053,3.06833602
SOLUSDT,15m,2026-08-13T11:45:00+00:00,2026-08-13,11,75.6100000000,0.0019167335,1.31102999,3.24307420,0.00000000
SOLUSDT,15m,2026-08-13T12:00:00+00:00,2026-08-13,12,75.8000000000,0.0019826751,0.19961836,2.06272307,-0.73193399
SOLUSDT,15m,2026-08-13T12:15:00+00:00,2026-08-13,12,75.8300000000,0.0019910402,0.72857053,1.32467369,-1.39090738
SOLUSDT,15m,2026-08-13T12:30:00+00:00,2026-08-13,12,75.9400000000,0.0021095108,0.87392807,1.99754987,-3.80782944
SOLUSDT,15m,2026-08-13T12:45:00+00:00,2026-08-13,12,76.0800000000,0.0021805536,0.18083562,0.48222832,-3.13448410
SOLUSDT,15m,2026-08-13T13:00:00+00:00,2026-08-13,13,76.1100000000,0.0021553905,-0.48766581,1.28012276,-2.49928729
SOLUSDT,15m,2026-08-13T13:15:00+00:00,2026-08-13,13,76.0300000000,0.0021162774,1.42945423,1.42945423,-1.55375460
SOLUSDT,15m,2026-08-13T13:30:00+00:00,2026-08-13,13,76.2600000000,0.0022589144,-0.58050160,1.56735431,-2.43810671
SOLUSDT,15m,2026-08-13T13:45:00+00:00,2026-08-13,13,76.1600000000,0.0022316201,0.94139695,1.58860735,-2.47116700
SOLUSDT,15m,2026-08-13T14:00:00+00:00,2026-08-13,14,76.3200000000,0.0023860834,-0.32947864,0.10982621,-2.69074224
SOLUSDT,15m,2026-08-13T14:15:00+00:00,2026-08-13,14,76.2600000000,0.0024047212,1.47232008,-1.25419859,-2.94464016
SOLUSDT,15m,2026-08-13T14:30:00+00:00,2026-08-13,14,76.5300000000,0.0025517467,-0.51207163,-2.40673668,-3.73812293
SOLUSDT,15m,2026-08-13T14:45:00+00:00,2026-08-13,14,76.4300000000,0.0024847267,-0.47391452,-4.31788786,-2.36957261
SOLUSDT,15m,2026-08-13T15:00:00+00:00,2026-08-13,15,76.3400000000,0.0024783858,-1.63847802,-3.43551844,-1.26849911
SOLUSDT,15m,2026-08-13T15:15:00+00:00,2026-08-13,15,76.0300000000,0.0027147176,0.14534885,-1.98643434,0.33914733
SOLUSDT,15m,2026-08-13T15:30:00+00:00,2026-08-13,15,76.0600000000,0.0026700722,-2.21581341,-3.59454175,0.19696119
SOLUSDT,15m,2026-08-13T15:45:00+00:00,2026-08-13,15,75.6100000000,0.0029381166,0.36011542,-0.22507214,2.52080792
SOLUSDT,15m,2026-08-13T16:00:00+00:00,2026-08-13,16,75.6900000000,0.0029801663,-0.31032663,0.04433238,2.03928925
SOLUSDT,15m,2026-08-13T16:15:00+00:00,2026-08-13,16,75.6200000000,0.0030154477,-1.27177276,0.70166773,2.67510822
SOLUSDT,15m,2026-08-13T16:30:00+00:00,2026-08-13,16,75.3300000000,0.0034082096,0.89584643,1.98644208,3.50548603
SOLUSDT,15m,2026-08-13T16:45:00+00:00,2026-08-13,16,75.5600000000,0.0035710747,0.51884443,0.66708569,2.29773960
SOLUSDT,15m,2026-08-13T17:00:00+00:00,2026-08-13,17,75.7000000000,0.0035740661,0.29568652,0.48049060,1.88500159
SOLUSDT,15m,2026-08-13T17:15:00+00:00,2026-08-13,17,75.7800000000,0.0034755103,0.22781277,-0.22781277,1.40484542
SOLUSDT,15m,2026-08-13T17:30:00+00:00,2026-08-13,17,75.8400000000,0.0034036545,-0.38739695,-0.15495878,1.23967025
SOLUSDT,15m,2026-08-13T17:45:00+00:00,2026-08-13,17,75.7400000000,0.0033250321,0.35737269,0.95299384,1.70744729
SOLUSDT,15m,2026-08-13T18:00:00+00:00,2026-08-13,18,75.8300000000,0.0032534176,-0.44587367,1.09441718,2.10776642
SOLUSDT,15m,2026-08-13T18:15:00+00:00,2026-08-13,18,75.7200000000,0.0032235176,0.32775501,1.55683630,2.70397885
SOLUSDT,15m,2026-08-13T18:30:00+00:00,2026-08-13,18,75.8000000000,0.0031503032,0.75379100,1.25631833,2.26137299
SOLUSDT,15m,2026-08-13T18:45:00+00:00,2026-08-13,18,75.9800000000,0.0031909795,0.49494613,0.78366471,0.94864676
SOLUSDT,15m,2026-08-13T19:00:00+00:00,2026-08-13,19,76.1000000000,0.0032493506,0.00000000,0.20220355,0.24264426
SOLUSDT,15m,2026-08-13T19:15:00+00:00,2026-08-13,19,76.1000000000,0.0031298879,0.00000000,0.54579545,0.37785839
SOLUSDT,15m,2026-08-13T19:30:00+00:00,2026-08-13,19,76.1000000000,0.0030095721,0.30563890,0.56761511,0.69860321
SOLUSDT,15m,2026-08-13T19:45:00+00:00,2026-08-13,19,76.1700000000,0.0028858096,-0.09098679,0.04549340,0.27296038
SOLUSDT,15m,2026-08-13T20:00:00+00:00,2026-08-13,20,76.1500000000,0.0028679838,0.36630545,0.27472909,0.04578818
SOLUSDT,15m,2026-08-13T20:15:00+00:00,2026-08-13,20,76.2300000000,0.0027540344,0.00000000,-0.38106118,-0.71448972
SOLUSDT,15m,2026-08-13T20:30:00+00:00,2026-08-13,20,76.2300000000,0.0026510190,-0.24741797,-0.34638516,-0.49483594
SOLUSDT,15m,2026-08-13T20:45:00+00:00,2026-08-13,20,76.1800000000,0.0025476628,0.15457467,-0.05152489,-0.61829869
SOLUSDT,15m,2026-08-13T21:00:00+00:00,2026-08-13,21,76.2100000000,0.0024584816,-0.32023760,0.74722106,-1.65456093
SOLUSDT,15m,2026-08-13T21:15:00+00:00,2026-08-13,21,76.1500000000,0.0023690944,0.05543036,1.27489837,-0.99774655
SOLUSDT,15m,2026-08-13T21:30:00+00:00,2026-08-13,21,76.1600000000,0.0023027508,0.05701986,1.02635744,-0.28509929
SOLUSDT,15m,2026-08-13T21:45:00+00:00,2026-08-13,21,76.1700000000,0.0022317630,1.05886469,0.23530327,-0.64708398
SOLUSDT,15m,2026-08-13T22:00:00+00:00,2026-08-13,22,76.3500000000,0.0023013510,0.17073767,-1.08133858,-1.42281392
SOLUSDT,15m,2026-08-13T22:15:00+00:00,2026-08-13,22,76.3800000000,0.0022109433,-0.23686600,-1.12511349,-2.13179399
SOLUSDT,15m,2026-08-13T22:30:00+00:00,2026-08-13,22,76.3400000000,0.0021289476,-0.79988254,-0.49223541,-1.72282393
SOLUSDT,15m,2026-08-13T22:45:00+00:00,2026-08-13,22,76.2100000000,0.0021208411,-0.30934985,0.12373994,-1.29926937
SOLUSDT,15m,2026-08-13T23:00:00+00:00,2026-08-13,23,76.1600000000,0.0020644329,0.19080667,0.00000000,-1.71726003
